icsd_id,formula,Final_label,group name,color,x,y
64821,Fe10 Cu4 Sn10 S32,23,Spinel,#2ca02c,-32.875164,28.009525
622573,Co16.16 Cu7.84 S32,23,Spinel,#2ca02c,-37.30999,31.046824
21932,Mg6.592 Zr16 Cu0.50496 S32,37,All other groups,#BCBD22,-41.482307,-7.3461604
42057,Ti16 Cu7.44 S32,23,Spinel,#2ca02c,-39.092888,14.604929
21928,Zr16 Cu7.6 S32,23,Spinel,#2ca02c,-40.410786,14.539944
21941,Mg0.64 Zr16 Cu0.504 S32,37,All other groups,#BCBD22,-40.364643,-6.19063
155116,Sc8.16 Cu4.32 Sn8.8 S32,-1,No group,#17becf,-33.687504,2.7958412
56124,Co14.4 Cu7.2 Ni2.4 S32,23,Spinel,#2ca02c,-36.310165,32.17725
628769,Cu8 Rh16 Se1.6 S30.4,23,Spinel,#2ca02c,-39.18132,32.607487
602502,Cr16 Fe4 Cu4 Se16 S16,23,Spinel,#2ca02c,-48.669083,20.831882
164923,Al4 Cr16 Cu4 S32,23,Spinel,#2ca02c,-44.275166,18.455519
628772,Cu8 Rh16 Se12.8 S19.2,23,Spinel,#2ca02c,-40.419537,32.98678
52939,Cr16 Co4.4 Cu3.6 Se4 S28,23,Spinel,#2ca02c,-46.760284,21.617884
53112,Cr16 Cu8 Se25.6 S6.4,23,Spinel,#2ca02c,-48.504494,18.230083
628057,In20.72 Cu1.88 S32,23,Spinel,#2ca02c,-28.320059,33.069782
625770,Cr16 Cu8 Se9.6 S22.4,23,Spinel,#2ca02c,-47.2069,19.307175
93856,Fe4 Cu5.52 Si1.04 Sn12 S32,23,Spinel,#2ca02c,-28.567898,29.154192
259623,Ti12 Co4 Cu5.28 S32,23,Spinel,#2ca02c,-36.854786,14.520027
95602,Mn4 Cu7.384 Sn12 S32,23,Spinel,#2ca02c,-28.927822,28.953035
20211,Cu7.2 S4,38,All other groups,#BCBD22,8.208116,23.85739
106569,Cu7.136 S4,38,All other groups,#BCBD22,8.049874,24.512135
628818,Cu8 S4,39,All other groups,#BCBD22,6.970262,16.951597
69756,Cu1.8 S1,38,All other groups,#BCBD22,8.454304,24.309914
166480,Cu7.2 S4,38,All other groups,#BCBD22,7.964981,23.925083
32113,Cu7.2 S4,38,All other groups,#BCBD22,7.964981,23.925083
57241,Cu7.192 S4,-1,No group,#17becf,15.576539,22.85476
5047,Fe14.472 Cu19.224 Ag2.304 Se18.944 S13.056,-1,No group,#17becf,0.83117044,3.9088092
53334,Cu7.2 Se2 S2,39,All other groups,#BCBD22,6.641406,16.698092
57214,Cu7.2 S4,-1,No group,#17becf,15.598312,22.876158
41142,Cu7.2 S4,38,All other groups,#BCBD22,8.376007,24.438734
57213,Cu7.2 S4,38,All other groups,#BCBD22,8.103601,24.51154
57212,Cu7.2 S4,39,All other groups,#BCBD22,6.6946692,17.234795
202785,Cu7.8 S4,-1,No group,#17becf,12.623,19.838028
30368,Cu24 Sb8 S32,-1,No group,#17becf,24.999678,5.4008417
17073,Cu5.376 Bi0.552 S4,-1,No group,#17becf,7.3513255,20.584332
163984,Cu1.992 Ag5.976 S4,-1,No group,#17becf,11.711621,21.52044
254284,Cu3 Rh34 S30,-1,No group,#17becf,-0.11211485,2.2883706
5121,K0.03 Tl5.58 Fe18 Cu0.93 Ni6 S26.2 Cl0.8,-1,No group,#17becf,-3.2607458,3.0674272
409204,Eu6 Fe12.76 Cu12.24 S27,-1,No group,#17becf,-4.0629315,2.5801525
200919,K6 Na0.81 Fe20.16 Cu3.84 S26 Cl1,-1,No group,#17becf,-2.3990684,-7.860866
81609,Ba5.4384 Fe11.9075 Cu13.0925 Pb0.5616 S27,-1,No group,#17becf,-4.102785,3.6259842
84663,Ba6 Fe13.24 Cu11.76 S27,-1,No group,#17becf,-3.9673069,2.9403088
166615,K6 Mg1 Fe19.992 Cu4.008 S26 Cl1,-1,No group,#17becf,-2.4019074,-7.845609
402744,Sr6 Fe8.2 Cu4.8 S27,-1,No group,#17becf,-4.306304,2.6995826
198780,Dy9.996 Cu2.004 S16,-1,No group,#17becf,-20.96894,-23.213264
627170,Dy10.668 Cu0.588 S16,-1,No group,#17becf,-20.973125,-23.21565
258754,Fe8.0002 Cu21.9998 Ge4 S32,6,Colusite-like,#ff7f0e,4.519887,2.321662
75298,V2 Cu26 Sn2.16 As3.84 S32,6,Colusite-like,#ff7f0e,5.7412934,1.7036366
75299,V2 Cu23.88 As6 S32,6,Colusite-like,#ff7f0e,5.2675633,1.244513
427561,Cu12.008 Te6 S2,-1,No group,#17becf,16.427414,16.497818
96773,V2 Cu25.84 Sn1.8 Sb0.6 As3.6 S32,6,Colusite-like,#ff7f0e,5.9669366,1.824781
96771,V2.22 Cu25.1 As5.58 S32,6,Colusite-like,#ff7f0e,3.329957,4.6371703
610352,V2 Cu26 Sn1.998 As4.002 S32,6,Colusite-like,#ff7f0e,5.6556244,1.5827178
64787,Fe4 Cu26 Ge4 S32,6,Colusite-like,#ff7f0e,4.629457,1.908387
610353,V2 Cu26 As6 S32,6,Colusite-like,#ff7f0e,5.5708876,1.4297501
96772,V1.8 Cu25.34 Sn0.12 Ge1.2 Sb0.48 As4.2 S32,6,Colusite-like,#ff7f0e,3.3200598,4.5947475
427562,Cu12.0 Te6 S2,-1,No group,#17becf,16.413757,16.496876
5090,V1.1 Fe2.88 Cu24.02 Sn3 Sb1.5 As1.5 S32,6,Colusite-like,#ff7f0e,5.417913,1.9976721
26780,Cu24 Sb1.2 As6.8 S26,40,Tetrahedirte realted,#d62728,15.252863,3.994012
182265,Cu24 As8 S26,41,Tetrahedirte realted,#d62728,22.932419,14.525215
182266,Cu24 As8 S26,41,Tetrahedirte realted,#d62728,23.545643,15.908886
241811,Cu24 Sb8 S26,42,Tetrahedirte realted,#d62728,26.708767,18.976366
62115,Fe3.36 Cu12 Ag8.64 Sb8 S26,40,Tetrahedirte realted,#d62728,16.449688,0.94477886
252395,Cu24 Sb8 S26,40,Tetrahedirte realted,#d62728,17.503767,3.5533805
39691,Zn3.72 Fe0.12 Cu19.8 Ag0.12 Sb7.76 S26,40,Tetrahedirte realted,#d62728,16.677292,3.1077726
171029,Cu25.08 Sb0.16 As7.84 S26,41,Tetrahedirte realted,#d62728,22.497408,14.609342
201636,Fe2.88 Cu15.3564 Ag4.2396 Sb5.4 As2.6 S26,40,Tetrahedirte realted,#d62728,15.788024,1.3130608
5048,Zn2.04 Cu21.24 Ag0.72 Sb2.64 As5.36 Se20.88 S5.12,40,Tetrahedirte realted,#d62728,14.359834,3.3268843
150824,Cu21.264 Hg2.736 Sb6.64 As1.36 S26,40,Tetrahedirte realted,#d62728,16.086542,2.7094686
23644,Cu21.12 Ag2.88 Sb8 S26,40,Tetrahedirte realted,#d62728,16.548904,1.7861793
161347,Fe1.824 Cu22.176 Sb8 S26,42,Tetrahedirte realted,#d62728,27.323896,19.683502
291332,Cu21 Ni3 Sb8 S26,42,Tetrahedirte realted,#d62728,26.751846,19.752779
39692,Zn2.52 Fe1.68 Cu14.04 Ag5.76 Sb8 S25.94,40,Tetrahedirte realted,#d62728,16.77673,1.4755465
241823,Cu24 Sb8 S26,-1,No group,#17becf,26.285896,14.926563
24254,Fe17.594 Cu17.6012 S32,39,All other groups,#BCBD22,4.6685095,16.955374
161346,Fe1.38 Cu22.62 Sb8 S26,42,Tetrahedirte realted,#d62728,27.6091,19.29969
161351,Fe1.716 Cu22.284 As8 S26,42,Tetrahedirte realted,#d62728,28.232592,18.215523
43939,V2 Cu24 Sn1.98 As4.02 S32,0,Diamond like,#1f77b4,-7.5827537,48.151337
25707,Cu24 Sb8 S26,40,Tetrahedirte realted,#d62728,16.966454,3.4951732
195385,Cu24 Sb8 S26,40,Tetrahedirte realted,#d62728,16.573315,4.0705833
15242,Fe15.92 Cu18.32 S32,6,Colusite-like,#ff7f0e,1.8931367,3.42817
627351,Fe3.96 Cu20.04 Sb8 S26,40,Tetrahedirte realted,#d62728,17.837744,2.162148
193894,Mn2.88 Cu21.12 Sb8 S26,40,Tetrahedirte realted,#d62728,18.23607,2.6388042
239289,Cu24 Sb8 Se6.2 S19.6,40,Tetrahedirte realted,#d62728,16.559227,4.737152
32054,Cu6 Pd26 S14,-1,No group,#17becf,12.79809,23.133148
241800,Cu24 Sb8 S26,42,Tetrahedirte realted,#d62728,28.826717,19.886961
161353,Fe1.2 Cu22.8 Sb8 S26,42,Tetrahedirte realted,#d62728,27.434713,19.15708
41753,Cu22.8 Sb8 S26,40,Tetrahedirte realted,#d62728,17.788687,4.0270987
161355,Fe3.6 Cu20.4 Sb8 S26,42,Tetrahedirte realted,#d62728,27.833267,19.870317
195123,Cs1.48 Tl0.12 Zn0.6 Cu1.08 Ag0.96 Hg9.36 Sb1.12 As6.88 S24,43,Tetrahedirte realted,#d62728,28.258623,-3.0776293
161345,Fe0.564 Cu23.436 Sb8 S26,42,Tetrahedirte realted,#d62728,26.842514,19.352604
201160,Cs1.19 Tl0.608 Zn1.056 Fe0.06 Cu1.728 Hg8.448 Sb0.136 As7.864 S24,43,Tetrahedirte realted,#d62728,28.404984,-2.9827523
